,x_coord,y_coord
0,-0.9674914566905274,0.2579999240427928
1,0.8151702119737528,0.6401145766331263
2,-0.4530003220504548,-0.7745958117719995
3,-0.15452613891118586,-0.9145460712883069
4,-1.1136870513211625,-0.043400470624447164
5,0.6595625819617338,-0.793090023947697
6,-0.40908358834003766,0.835593691197531
7,0.24346134751052106,0.9227992024176158
8,-0.6427091362667245,0.5378787230248862
9,1.1169397794520322,0.10033842736940539
10,0.7887031070353969,0.6881220907590754
11,1.030244927106513,0.22204908928566555
12,0.9481634605635959,0.3685488645446688
13,0.3668044277261559,0.9789999542868781
14,0.8414933944328579,0.2572459731906018
15,0.009003294415146672,-1.0314827684401737
16,-0.3864116160637208,-0.8154216682282102
17,-0.6979708525455937,-0.6077812887102158
18,0.8920962626878485,-0.6364549178166885
19,-1.0562713248887798,-0.3537027899717119
20,-0.11716551225664416,-0.7614945208829216
21,0.671039737930025,-0.8050914960478979
22,0.7875130139379964,0.6340230213838589
23,1.0855070906920887,0.6090598173031516
24,-0.5447812192552117,-0.8444122687170023
25,-0.41342823013904223,-0.8998774096410241
26,0.9702520004890595,-0.3676105272258938
27,-0.74412375941563,0.6438179342077884
28,1.0521259623233195,0.3161376497387671
29,-0.39366300234369594,0.9278186796784902
30,-0.718305517564586,0.6067436003445251
31,-0.6067731274640844,-0.5030608254068791
32,-0.43645034847248715,0.8088617028277036
33,-0.0660892948895524,0.896002703614126
34,-0.25938064754097206,-0.9502735869628745
35,0.19318057158244137,-0.9950270611463803
36,-0.38982318314818726,0.8602319152670125
37,-0.9705396943469846,-0.37986909369583105
38,0.7244297282893245,0.5180912783374043
39,0.12494337902511839,1.0516771765577015
40,-1.0553580182972855,0.09529053299164247
41,-0.8760803294156282,0.6096016952891296
42,0.8242814389536182,0.5654975079234984
43,-0.8013194768686258,0.22472162041257862
44,-0.8145349501761987,0.22120326900218676
45,0.5131724000430867,0.8344716314645642
46,0.3652496649989058,-1.0371852286951249
47,-0.8552827711035583,-0.4435535086838886
48,0.5796529464231872,-0.49201101714336365
49,-0.7502587121747911,0.6812791454976739
50,-1.0361695726470397,-0.058480106466442985
51,-0.20883328403386142,0.8191454832839264
52,-0.2728036095429975,-1.0153615517795214
53,-0.853614052921767,-0.1708657374733543
54,0.905901915867768,-0.3514091045991991
55,-0.2894515478520866,-1.0604252725008507
56,-0.4047014518866179,0.7784878212723556
57,0.6962464187498433,0.6445981504648617
58,-0.8587568228350393,-0.6402611163499261
59,0.23913414186851345,-0.8037554645750797
60,0.10084748958458653,0.9153652226102064
61,-0.5810873216198088,-0.7364149261132995
62,0.7727017005669449,0.46629881366795783
63,1.091785749499803,-0.1954232171601323
64,-0.5262668322046148,-0.7197928882026091
65,0.15763653540947603,1.1107782878403023
66,-0.972898682320889,-0.3952197179089863
67,-0.6468885444519027,-0.5871367349568579
68,-0.9408854962568522,0.1350592563645793
69,-0.2585226149932884,-0.876419502640266
70,0.4813513938704918,0.7471126223708031
71,0.2083322793345283,-1.0411372739663702
72,-0.007328981891234148,-0.9181195826520211
73,-0.041206555428930564,0.8800746557667216
74,-0.8429307761317497,0.1948800929524733
75,0.7530300369005773,0.4864203867787593
76,0.5542502967010496,0.770536759568806
77,-1.107991029506983,-0.09575270889546973
78,0.4600761578898072,0.8748654185176165
79,0.4935817543854306,-0.8050474578574567
80,0.7110436624034951,0.6691882652657462
81,-0.7408660833916351,0.24040662304831606
82,-0.7956061119365389,0.5879951602316711
83,1.0242272345282886,0.2753978529085119
84,0.8546658733708512,0.4633173814196297
85,-0.42752875288474596,-0.9213857087711521
86,0.22597670762271327,-0.724369689935134
87,-0.8321591722068886,-0.22833553793427333
88,-0.905419488723947,-0.16382234079075056
89,1.034156663318948,0.012963207519017942
90,-0.8061944194131803,0.13830198763800147
91,0.6766756158617817,0.6654626091538708
92,-0.8840699587038626,0.5822284850863861
93,-0.3266414466478694,0.8380536781605141
94,-0.7122106805163716,0.6151843563292475
95,0.8571027363686253,-0.43444966305236965
96,-0.9544355143284163,0.35472938981778246
97,0.9059968863804067,-0.5195951210941501
98,-0.8621921034121212,-0.44980767598410276
99,-0.7038503145278593,-0.6841056899259272
100,0.5761261613177694,-0.7346036857635501
101,0.8056252613413467,-0.6871473003411225
102,0.5350975261846818,0.9593315211551379
103,0.3295330897488223,-0.8580710916974782
104,-0.395510027692327,0.8277811830060249
105,0.23650925238466927,0.8505434275925448
106,0.9160176361619914,0.5364764128350568
107,-0.2987145062191961,-0.9554266799082258
108,-0.9244654489977652,0.6829554705509766
109,-0.4415997071582633,-0.7217808567364017
110,1.0264096500512159,0.017830794867462064
111,0.7933574905682043,-0.7196876103780355
112,0.8982808657698397,-0.6870407402764371
113,-0.7091957714555652,0.7701414515280753
114,0.6321969193082668,0.8206159666133804
115,-0.3386251105508796,0.8740236749691062
116,0.628556222271037,-0.6845329344262956
117,-0.6324635438789702,-0.35296007609631175
118,0.46397259645515865,0.7712659677570431
119,-0.8662874804406359,0.4270759636356466
120,0.21257678236585434,-0.9704849655357694
121,0.9763876406130949,0.34018532500300136
122,0.042226187690385684,-1.1338631922903772
123,0.9449888618461064,0.552333505951437
124,-0.6452284853318279,-0.8289780878618033
125,0.2404099402718665,1.109581333808633
126,-0.026950896581089335,-0.9693892630355986
127,-0.3215780944365245,0.8333658382185448
128,-0.8454914058107678,0.20772958713833992
129,0.4816291061111198,-0.6156147360590062
130,-1.0044131556396387,0.08380556062629661
131,0.7701417408841081,-0.8205068094070279
132,0.7280619144148516,-0.8379989660048549
133,-0.845486603145862,0.20892468261369926
134,-0.06017141049384478,-0.8372932143088943
135,-0.4684136750641921,0.8102043090116259
136,0.10412882046776266,-1.118657068463562
137,0.7198403445937562,0.5436970092503209
138,-0.6878522765455436,0.8002427277626099
139,1.0437418992758951,-0.24887153193906916
140,-0.7297992293413618,0.35287549737781065
141,-0.036414961824646375,0.9575634729095647
142,-0.13303697079702206,1.0670781702162515
143,-0.8035606378391359,-0.7269274557338165
144,-0.4209803869558323,0.6374657802687421
145,-0.5293179725306698,0.7922270390058428
146,-0.2557100801605085,0.9157374903027712
147,0.7241521226596047,0.714924502098418
148,-0.3490681761995273,-1.0481135197643552
149,0.9066665563364582,0.14218167092310285
150,-0.3532879825889489,-1.1120656801257
151,0.07874707424242267,-0.826616620188385
152,0.7909913513029817,-0.5940950080342594
153,-0.7350051950926861,0.8072307476646344
154,-0.3640950212845283,-0.9813106878433417
155,-0.965532138341296,0.3683291382760883
156,-0.11421206411502874,0.9975506922502553
157,-0.011537250457229913,-0.9865891586335753
158,-0.5902004564360381,-0.7170307155906197
159,-0.9735166691632865,0.2991767335216425
160,-0.9269948496768989,0.3859851366956533
161,-0.6898139802805443,0.43231211245322615
162,-0.8536764401515028,0.632071513094106
163,-0.4613323934430327,-0.7992071494676212
164,0.6645859246670808,0.8512271036922726
165,0.8943607561041164,0.6412070666361525
